Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
8614.0,-2.16992897559082,3.6396539992044,-4.50849778617728,2.73066814884895,-2.12269287053048,-2.34101682766366,-4.23525308290613,1.70353765763508,-1.30527913344307,-6.7167200227127,6.35361231915591,-8.60164826276464,0.449930038237225,-7.50616937408145,-0.438081781812467,-3.69451599830956,-6.30475338603049,-1.26758712788115,0.357987030484253,0.5007790539507,0.645103275621378,-0.503529448911197,-0.0005228218182992,0.0716957787676742,0.0920074334247208,0.308497931577036,0.552590914653841,0.298954478709399,1.0,1
155170.0,-0.289312575511741,1.30419694725517,-0.420008754547012,1.12885288548967,0.506308846077809,-0.316533426586082,0.283804242567568,0.255210369545978,-0.799186176662234,-0.457493303941846,-0.551887379835792,-0.0691021021914103,0.473610917394524,-0.492431465106615,1.40027320822778,-0.767262321994801,1.65236800170949,0.112785025961861,2.7002239892344,0.141356143959351,-0.182104065117188,-0.478015040667648,0.24608822939891,0.548025741556453,-0.941698888672782,0.536034968334572,-0.040388397106412,0.150374836403272,1.29,0
120576.0,2.05806122466073,-0.0234902802692532,-1.98498762111807,0.32299566391783,0.557728848131383,-0.584730319725039,0.138998095425488,-0.14839006310481,0.689597186124482,-0.359175395929507,-1.2365712135721,-0.59956291423817,-0.902486861038655,-0.658297142429184,0.36568708802506,0.529045956630934,0.337299660571368,0.0067308545150565,0.256356734047907,-0.149201439172002,-0.39560111522728,-1.14726517253463,0.260406240748992,-0.0378217327465677,-0.231893639053596,0.205996929808032,-0.07572120396372,-0.0333526387272341,29.99,0
127537.0,1.8798737559619,-0.288187219492305,-1.36093408779272,0.576304590530466,-0.11169398020814,-1.27918433207941,0.393463936459319,-0.453321177131244,0.275004815699805,0.150127296746337,-0.608481160461709,0.461930402306854,0.631210915102325,0.35552612245673,0.552296827855742,0.0017890842891004,-0.532561303212546,-0.272267627504952,-0.363173549966047,0.0164112114778678,0.288580181825965,0.762194532478145,-0.0585926603079636,0.126262205360222,0.101846708198881,0.476571774973286,-0.082557508954234,-0.0471356190704805,104.0,0
81438.0,1.34023256380493,-0.833991406883479,-0.278163361769309,-0.988108133425825,-0.0537674291222332,0.985750992418755,-0.70044981238259,0.210136811761426,-0.610152387207971,0.593640296885271,-0.200019526697101,-0.0705566439913938,0.358024800176255,-0.357357717894559,-0.817276878992389,0.985585010984898,0.0742672775454071,-1.16279216411952,1.50642275178382,0.18204567176855,-0.0265914412416595,-0.0757407545420131,-0.271177867527985,-1.66562286433576,0.67214580500275,-0.130549432969765,0.0162459050509261,-0.0095267599001605,56.0,0
35841.0,-1.41179551994335,1.35580514996163,0.696537911227059,1.32645191804034,-0.639847750292876,0.309326084106202,0.24837349629784,-0.25048855427374,-0.0415733754702164,0.032705239519813,-0.928486784487722,-0.230536199579872,-1.20897571769555,0.49682401828388,0.330255908106489,-1.00729963066472,0.896876668251851,-0.505685052538552,0.687033325181842,-0.183259049889705,0.680795948273492,-0.108564929439079,0.0904914548516242,0.0594289469709245,-0.012748551710367,-0.199419317182551,0.529446952548994,0.156442933034454,98.0,0
62698.0,1.10096263167956,0.0168207909462946,1.06951586876199,1.50138734618021,-0.639283857511898,0.0888851598814321,-0.316986153480006,0.0936398956215132,0.772528475585627,-0.338931498762031,-0.389864871171047,1.28865022562625,0.649906044335426,-0.552511616584224,-0.789621558454933,-1.00008615886939,0.519668329815403,-1.10039679689429,-0.330378744782907,-0.150014745627815,-0.0523443094390919,0.272351485664099,-0.0439413772791776,0.462689427930759,0.608604067537617,-0.29726791862864,0.0810646934574574,0.0278032953278694,8.07,0
49745.0,1.48238701593131,-0.58829400253003,-1.80407447981897,-1.82650651438408,1.8830057838558,2.86279216061574,-0.593291087067748,0.586123491620422,-1.28640835238571,0.741492341950176,-0.0018235404244693,-0.78876915098304,0.0772640699751054,0.257873973798658,0.611814486705806,1.05453799753714,-0.0920084383999627,-1.15405463589793,1.0042111974406,0.21230587681392,0.143951389302433,0.17344359637457,-0.20985559874424,1.04691923902835,0.948468133812159,-0.0709314230720573,-0.0286522341277248,-0.0028506997723828,25.0,0
124151.0,-0.264227908342373,0.504424878802935,-0.51568299455078,-0.874779358775712,2.13662449605386,1.08675110044441,0.962710166544899,0.30920506028324,-0.397825513832032,-0.76480163518263,-0.379798020647543,0.135773666186251,-0.536212680799059,0.526438848566501,0.179912646816573,-1.85386732719666,0.982632392250373,-2.50096521180576,-1.43046246907777,-0.271213740787901,0.252953792391702,0.951374160859091,-0.014638577923976,-0.624359578523049,-0.741253188710222,0.567595230829181,0.182863750198278,0.187834704636455,5.0,0
99159.0,1.94177538027891,1.19085769144085,-1.91165174984182,4.0251488533364,1.52609599978954,0.15245690158662,0.210495422172943,-0.0121577300949877,0.107301021461266,0.127290725000365,1.2362136542092,-3.16377530250637,0.932465272983856,-0.808366082098009,-1.89436364177965,2.17597495523836,1.54164260120662,1.58906485474345,-1.24454841552444,-0.260013455423459,-0.602950020868623,-1.51397429954315,0.187627028803851,-1.49584592679887,-0.185812790106231,-0.330234822285899,-0.0392476916248583,-0.0112213780566387,4.0,0
137376.0,-0.995471681382868,2.249899495598,-2.36519417666125,0.13122889857927,0.214946795286182,-1.84219829054153,0.255953647728896,0.434188737699507,0.201570263578672,-1.11886947608625,-0.203820175330609,-0.25594560606043,-0.0623257299121498,-2.2282800495171,0.852495940037245,0.826202597733831,2.10297217585198,1.47739124203018,-0.573022005159839,-0.118491160053853,0.257394532288524,0.620792782485688,-0.0324116628715002,-0.186164396171042,-0.180200948304961,-0.178323840118288,-0.359462339117125,0.0284481198643732,1.21,0
38284.0,-2.31212189166758,2.38132808130979,-0.356541063301951,1.19084993538834,-1.22526908191815,-0.18257236523362,-0.979691641346896,1.89788119765844,-0.575505018465732,-0.0181630238354502,-0.171370922955553,0.70424317324438,-1.05904097789744,1.47854697922115,-0.703460773555764,-0.148059541624447,0.696475190031864,0.620111659513625,1.43111270661332,-0.115538833228819,0.0712374973935808,0.0285530741662508,0.0218543683139843,-0.0139721672650612,0.145352934557227,-0.239301571906967,-0.0079854280373255,0.0356848369627737,1.0,0
153317.0,2.05880411837992,-1.25962441441342,-0.817921241768827,-0.996264299045557,-0.919433394074627,-0.288044637803376,-0.946464445194511,-0.0629135013291923,0.194777746777551,0.719885119069639,-1.66039712373846,-1.06440898112398,-0.0404216600035756,-0.35268717276397,0.702862448021559,1.76804862864964,-0.351254491995384,-0.917101722897779,0.836417184376241,0.154962768998354,0.0243646583984183,-0.163854325197338,0.165098686659202,-1.0361995785422,-0.418875131584837,-0.382561914171468,-0.0066103007693594,-0.0345020062990167,100.0,0
118902.0,-0.525979858082261,-0.696263404715377,-0.62321181084554,0.982110416689635,1.59060968547481,-0.404957172696216,0.0354108323317102,-0.115051411054108,-0.685148538136403,0.708667333920498,0.603986381971831,0.497563494664253,0.799993482225686,0.594966965866694,1.09996791085675,-0.707476916242225,-0.0794504510767245,0.896340659928918,2.91840820352213,0.43306440853999,0.477277682213114,1.34799149478656,0.273872311995413,0.317125219353808,-1.31221379825895,0.976306403523274,0.062457062632709,0.498305233782481,79.95,0
57481.0,1.25629815779049,0.392580287995162,0.317052680429807,0.688491828282183,-0.324347868526698,-1.06058992309187,0.123303112107515,-0.234278889834869,-0.0484898823344042,-0.298462141437833,0.0252322455963955,0.5193759649142,0.760531336823334,-0.39384466671185,1.03530215217821,0.453421449536703,-0.0357475102671639,-0.364802421547745,-0.202148996153969,-0.0461139795014935,-0.281328783560409,-0.786204275584761,0.1227875231362,0.360017102575428,0.234089155087409,0.0925906775026403,-0.0196143980537835,0.0320067099424118,1.98,0
146724.0,1.2770804002727,-2.24668482737093,-1.78695932870904,-0.537784097019981,-0.786319396455551,-0.270603942476579,0.136012378265695,-0.274590209430989,-0.626250283881366,0.651274974595852,0.917632669539566,0.7290331074011,0.788328766033333,-0.136081814065953,-1.52061337823569,0.657540671331591,0.269210778903332,-1.28089590003576,1.03530352263141,0.965105597737372,0.466889704311068,0.416092278676451,-0.291026407248572,0.849741633565739,-0.0402956212633866,-0.2260954494324,-0.1182751875024,0.0145407277750792,473.42,0
77328.0,1.20609155917713,0.413766688745356,0.557590917027213,1.09870948355656,-0.28354386694941,-0.851671342141387,0.217105717985975,-0.250929149970831,-0.159489347847254,-0.0655726127834865,-0.0891639028864065,0.984905653335668,1.38660248708956,0.0746620424618968,0.894396766472953,0.169432287101494,-0.558312257383168,-0.49817071214531,-0.301477541899178,-0.0290848303940324,-0.207425565280972,-0.567322162808539,0.0762754135510306,0.385201492324108,0.409747927474103,-0.636775167540795,0.0309020614676778,0.034866992849337,15.97,0
160665.0,-0.417339782403896,4.70005527392636,-7.52176682774885,7.67188445074794,0.260821237608046,-2.64669254023638,-2.85443216153232,0.95878310270126,-4.5885358926682,-6.12071508667922,4.54849458373201,-7.83625279832226,-0.242674770748528,-13.2025053438681,1.0924415991984,-3.04086255242532,-3.00895800089691,-0.159966953690891,0.78808629554402,0.832034789370246,0.622200356085823,-0.437708334187294,-0.0903582898025547,-0.742802157670925,-0.312360714129117,0.502574976363589,0.8213902873783,0.37237881708533,0.77,1
63855.0,-3.6585323956863,3.11309125824623,-0.390150111366415,-1.71560452008628,-1.6274619336539,-1.06366257040315,-0.79934515820663,1.68039438131301,0.71893442118773,1.22082873489243,0.88820334702321,1.2624904702336,0.11346005312148,0.641952163134177,-0.20417079929947,1.0282916141136,-0.423455232375321,0.146208203675319,-0.655359320303351,0.713352394480959,-0.147351469989485,-0.268192281511958,0.185150952585139,0.326191137454809,0.106598880499433,0.719093326468263,0.429053935089977,0.171903734809605,2.92,0
9346.0,-0.573353408411607,0.559349494318169,2.17075976822825,-0.217554587407808,-0.0258825472153339,0.195946560908857,0.302353398732729,0.0917777251967398,2.01174364786868,-0.732383612404911,0.914386861368646,-2.64976044530985,-0.439180838766673,1.10100880285291,-2.72965998437573,-0.0841047881340908,0.368636080892811,0.517880877742248,0.0366027481734691,-0.0911543290752797,-0.294803175688695,-0.146817023205373,-0.305018960565315,-0.0557030029364987,-0.0316052325633166,0.315505293243396,0.120885375340689,-0.0723373727390103,0.01,0
129668.0,0.753356012421118,2.28498795250353,-5.16449200355315,3.8311119987993,-0.0736224923058734,-1.31659594586445,-1.85549544374527,0.83107909886574,-1.56751414502076,-3.22455914814995,3.36955824955852,-3.46854525803227,-1.38357106785405,-6.0205789709702,0.309601855257659,-2.61776696028245,-1.31075238207209,0.409659909693325,2.36229077589933,0.285792259895482,0.382006845522224,0.0339580452530082,0.187696850240103,0.358433465751075,-0.488933827051834,-0.258802387138951,0.296145453458912,-0.0471736659782491,2.0,1
122315.0,1.62624169132804,-0.820035132322708,-0.346565151898644,1.36182817953443,-0.350867938082126,1.01220407870451,-0.636001231141844,0.334875108076337,1.17378174171241,0.0824806571235234,0.0050776331046992,1.23891928692861,0.0943129827341952,-0.308389476941156,-1.32911958103252,0.220413222108232,-0.647366906471778,0.290875774865587,0.227766685488016,0.0715377988293801,-0.102977782245967,-0.353085762466268,0.167590257877776,0.181978908480594,-0.296155455178631,-0.898291856458211,0.0472433669137167,-0.0075598095080833,150.0,0
117047.0,-0.855373153000625,0.305408537169333,1.23269222214795,-1.77987122421875,-0.850430651455496,-0.525521331312936,-0.334119611217827,0.280410490778117,-1.09239565244159,-0.221720078082685,-0.725602210433315,0.0609504221940383,1.51916108781047,-0.618191123514163,-0.107994435197491,1.28139414681846,0.219508488275176,-1.60266416632557,0.517035847304637,0.0099854034888844,0.0020536237542357,-0.255785531671781,-0.161333366957855,-0.0742829379242132,0.472768475102303,-0.36352061152409,-0.465390008692266,-0.176805840687308,31.0,0
42458.0,1.15325078337495,-0.0238398048590767,0.244024102304646,1.22310303736185,-0.162655703544958,0.260171128661284,-0.225547022637318,0.30133795076952,0.450955311221413,0.124196196518482,0.423097172453804,-0.28171670570871,-2.7780579843677,0.762833016552194,-0.484705439543436,-0.309637797563192,0.0437279334052576,-0.0565512181520539,0.0644006923052528,-0.34787740989706,-0.104911680274995,-0.214743018632053,-0.0793495751838249,-0.3721170424004,0.589852534289276,-0.299981790102986,0.0196275096436005,-0.0041518493787955,2.99,0
81007.0,-2.25204451826897,1.23734115842236,-0.378932637613784,1.04393489729075,-1.88127939691372,-0.18566915239927,1.44386147063696,0.434369102488018,-0.441784306819118,0.0471427575289138,-0.713863983289767,0.053893575474559,0.117026347340846,0.739075678665645,1.109796835113,0.0757660479828377,0.0506043441966405,0.162666879172248,0.359727794021978,-0.243681020303244,-0.0335925624596925,0.441323673776108,0.167815904397076,0.421270000266759,0.0143322959262469,-0.291088118985753,0.612198198889142,-0.0916999049431158,297.15,0
121253.0,2.13486511545716,-0.820925504022552,-0.76506550682323,-0.691699518601497,-1.02056300987611,-1.26787436340113,-0.54227901378751,-0.31422406861677,-0.247809141174036,0.752328403653217,-0.351523038838591,-0.210658709549841,0.283115625791641,-0.253627963357863,-0.0767284040452713,0.696664532244381,0.445504279718882,-1.73645178445174,0.414008663970732,-0.0232812025896987,0.232217198035297,0.725976192095823,0.18728073478186,0.384840275798906,-0.116735315505457,-0.18387855814834,-0.0137293156531388,-0.0506267531572848,25.0,0
148479.0,-1.541678492331,3.8467996764866,-7.60411417332843,3.12145858452036,-1.25492417272895,-2.08487507838532,-2.38502692521029,1.47113982318282,-2.53050724987995,-5.17565967956169,1.92718574923744,-6.01115469172088,-1.19560144211912,-6.74556131619148,-0.0580910805508333,-4.3251322468452,-5.55806727496643,-1.58053122025709,0.971906321717639,0.114760087792356,1.09640466568909,1.0642221648192,0.0653703316207609,0.257209437635477,-0.693653969054163,-0.335701711683891,0.577051520346345,0.398348367999506,122.68,1
85540.0,-3.85295536722075,4.37220756419528,-2.2580641572597,0.87437854997395,-1.71002261274215,-0.137290038824258,-3.27815820787257,-5.81255038559873,-0.502819621330196,0.170330381738267,-0.908318578292793,1.36386757161972,-0.190273167780655,2.1360147688974,0.338667425831371,-0.0362227091598701,1.14164408289707,0.0056805376672934,-0.11260905129303,-0.33343102363589,3.57496518705929,-0.602642439366489,1.24257438968553,0.601173445287641,-0.455145337180935,-0.392396611704139,0.411787983872265,0.255964111467459,0.89,0
53518.0,1.13758920728592,-0.610793770365206,1.01130755244392,0.726259157963208,-1.44721998372512,-0.558740023689362,-0.6171762537536,-0.0931032095315268,-0.518615082781934,0.654760589541237,-0.582643056558829,0.287402358357058,0.531269217684456,-0.288475806447478,0.262647430046607,-1.55045682698381,0.041005682121072,1.29210196260559,-1.26152128243829,-0.39184651434417,-0.175431490601335,-0.0081727270320263,-0.0771962455330749,0.715494625139412,0.46613846868174,-0.251454514853128,0.0671398582992508,0.0504624046871424,79.0,0
12597.0,-2.58961719821269,7.01671438495857,-13.7054072869097,10.3432280604117,-2.95446103475574,-3.05511578527804,-9.3012886151434,3.34957336071614,-5.65421202641103,-11.853866972601,11.6692047358121,-17.2286622386187,0.0555715664836118,-18.4937733551053,-0.304172113519045,-10.6294973901353,-14.4412111342765,-5.10548646597228,1.2702262705049,1.48885519236896,1.88773772551451,0.333998184533223,0.28765904061745,-1.18640640906644,-0.690272670076388,0.631703772210546,1.93422076005943,0.789687172212655,1.0,1
25362.0,-1.1925467001019,0.715833372427566,1.55615330591986,0.620500440358398,0.210861437090318,0.0483267131361571,0.881362430081939,0.113031737938419,-0.409085390549753,-0.183695630327529,0.428334261319583,0.309464774601964,-0.846312030087621,0.175002282121728,-1.05110458206025,-0.230738622129669,-0.303313926327819,0.332602722050891,0.63206228345591,0.0753735499243299,-0.0886141740544993,-0.114110368218701,-0.342898352899674,0.006336143067856,0.712229820675553,-0.297095557991804,0.192253157143175,0.129073512229236,92.0,0
51446.0,1.2575806385974,0.389791734946323,0.316393883370203,0.688600824257651,-0.329816050193317,-1.06247741927303,0.117713188822624,-0.230185669393566,-0.0379766123752516,-0.296117207618063,0.013472960782108,0.482705626160378,0.691511613074332,-0.380289581114424,1.04277450035199,0.456562246814742,-0.0318309064020449,-0.3564909958075,-0.20146345464206,-0.0519333845602493,-0.282539020865143,-0.791482584615057,0.12422265276508,0.358095364860228,0.232011348786733,0.0928951453297479,-0.0199344192313635,0.0317386007474445,1.29,0
65595.0,1.32873186609568,-0.581801024066962,0.307399579766707,-0.491634681352777,-0.786678835059219,-0.400280058449665,-0.466810255166781,-0.109662397074767,-0.606909689144723,0.440225101976478,-0.291921895490891,0.0258255963851698,0.565172105315086,-0.492564876993908,-0.375889771043488,0.152688123395075,0.965864336627874,-2.26998370964466,0.568933537192348,0.0814578045006633,0.0969483922882857,0.41265722484765,-0.0959205249235083,0.14666886406632,0.627491648090637,-0.120186485348494,0.0229171379371165,0.0093328855442243,26.9,0
57207.0,1.30016399715388,0.102946031361122,-1.40367732816362,0.185655740072267,2.36061301669381,3.39877536329815,-0.269983068773149,0.765126063425655,-0.0751236338420223,0.0575981814135441,-0.417648562279536,0.128524420116884,-0.19447424066019,0.393530514667642,0.178965154626631,-0.0495024826573662,-0.61110447097861,0.0081569959427452,0.243877001618998,-0.0493924892277499,-0.0900989719747954,-0.244171303221617,-0.180229469603708,1.01890391827695,0.999122337440909,-0.245221921008474,0.0118853735613924,0.0065443138822726,1.0,0
71890.0,0.0593929353563704,-1.8373911575689,0.634115074524311,2.14990558460268,-1.21817654121087,0.792888551392921,0.174666975781964,0.141334047442863,1.17254656243253,-0.665954613863651,-1.0808762569316,1.06233138296561,-0.0631381669930138,-0.64478783454373,-1.64929777122536,-1.08211870339345,0.783839851914283,-1.25908234837781,0.0050147232584551,0.873744350381732,-0.0942198049213948,-0.989271399801088,-0.382279689664199,0.111678294802619,0.235596961246016,-0.56642400685632,-0.0077792743377542,0.120965842440145,538.85,0
34683.0,-1.17057787273752,0.698083146405436,0.801534274825401,0.17934350793477,-0.0024916272868243,-0.514434710062023,0.811904607475029,0.407805126816243,-0.649792808509922,-0.965507333145681,-0.68765309621165,-0.147358755977292,-0.604826474736567,0.736869798783945,0.524991403900677,0.0716275379974864,-0.213692489500647,-0.344157069759074,-1.30274396472649,-0.0511307769623425,0.289664749389875,0.419924249896743,0.11783358675224,0.0476723796418105,-0.0303531913575095,-0.506034711840946,-0.0223039641758266,0.0461189466365803,114.02,0
78101.0,1.13527846834612,-0.201130551191965,-0.0105365927687821,0.441485657360653,0.21009635314441,0.761924275426739,-0.160994055149128,0.20913449261167,0.27202256106772,-0.0899764289847122,0.217932608989469,0.877055702618421,0.0918155307522594,0.0924477641127961,-0.571014203703151,-0.0334922857744496,-0.363890008239484,-0.279955115649324,0.573809930962582,-0.0041631732340152,-0.200049521656667,-0.496141429804106,-0.15720834472576,-1.1143509627401,0.489700216766219,0.348819436491999,-0.020065089276609,-0.0041799579942774,54.84,0
167643.0,2.07475092562516,0.0727923786233856,-1.99287254442968,0.122832174260516,0.854346440034123,-0.0538882389554728,0.0463884215911829,-0.011619308781946,0.296412150020996,-0.214147981259251,0.510457573787363,0.566254488098832,0.0157410362926414,-0.66853252013444,-0.384541196144581,0.672233573832983,0.017617806101144,0.348827109217598,0.547446445682627,-0.132994963920653,-0.356247990597304,-0.95084555940479,0.244486753594404,-0.305191346110263,-0.208431499288801,0.20508113480582,-0.0648857800636658,-0.048809973104465,1.79,0
78883.0,-0.302234873436723,-3.64980488453876,-0.338804121854506,-0.135714938959007,-1.52276089606518,1.54746914357623,-0.168734202777659,0.18243484629955,-0.184580531201251,0.100509930895762,-0.0365811070588236,0.292560216133262,0.65308336783304,-0.641425579627104,-0.956840870215674,1.13672266824429,0.232580707148473,-0.917270365952631,1.0822481987796,1.83430022316728,0.51435371679253,-0.264734811061484,-0.902630419328372,-1.25987190431788,0.158172769597426,-0.239789596608114,-0.0946474217286472,0.147521214483766,865.58,0
52562.0,-1.10507989923187,1.82884967231445,-1.14719383490302,-0.289846957778345,0.918704926536748,0.260663527697835,0.0615912010843797,1.0734470416206,-0.842992543640349,-1.09819708801325,-0.112074072891704,-0.53190455892356,-0.997821620193313,-0.462258548672731,0.423094185493699,1.10632112773454,0.828419917713125,1.26662455738094,0.343405842602395,-0.157291313626102,-0.0194515991244566,-0.268704075604683,-0.237597988285854,-1.8632150822673,-0.142802705330451,0.387941000890672,-0.0267923661378368,0.0872895390031454,0.76,0
122536.0,1.96757354599413,-0.477625934024505,-0.431299226062108,-0.0454637834525853,-0.524692837846892,-0.0297787303356909,-0.728711589959372,0.220480045990522,1.19691830604501,-0.0240299886500475,0.81763498641921,0.693869851560365,-0.91943814910942,0.318670336117007,0.172075703538286,0.413376389884129,-0.65524619861245,0.274133335214983,0.259546372736345,-0.249754160807083,-0.154798857780859,-0.396728567395489,0.43870259824864,0.651200086035597,-0.561314068323661,-0.330384220886838,-0.0011833604749439,-0.0424770631126413,0.77,0
51160.0,-1.33443137804428,1.67771054490556,1.38306643279119,0.565940494465139,0.0288037633945007,-0.0319985538745154,0.255404421386582,0.318963634828327,-0.649886824444184,-0.156129110552428,-1.01152081129584,0.565670023583842,1.78720666933035,-0.0062229064461178,1.28871631777714,0.244894268900833,-0.490814080931763,0.16142124298635,0.807476617529786,0.144253426184662,-0.133095937724187,-0.482630539448811,-0.186090996903846,-0.463104446236767,0.348967392913114,-0.459847002623928,-0.186089968246544,0.0909068116596421,5.0,0
95604.0,-0.441141902896871,1.06963456568964,0.796227018661465,-0.718285905627198,0.651028669506431,-0.832148259318487,1.19603331163652,-0.545244809412917,1.80584425837909,-0.690446089881017,0.0344128120375714,-1.62919963560668,2.87995606289112,0.78820039359255,-1.77341578325822,-0.887530184958871,0.37826056007053,-0.246456800408445,-0.154219879214592,0.20523628964598,-0.0816589834925813,0.712540945533547,-0.319384790388879,0.0835001127458593,-0.0138064393499579,0.0585648918852324,0.322266305687319,0.0646976300360658,10.0,0
134844.0,-0.259383899357441,0.854084467139235,0.368882329037036,-0.768516416323251,0.751969680163654,0.202583825894602,0.521116364957492,-0.0572023775338872,0.731100924716066,-0.494755269344769,-1.11372594128787,-0.207485546742959,0.881420440734257,-2.00817935159105,0.360048911228214,0.788578025758636,-0.112875649278427,0.788207738234511,-0.555927648748143,0.333846860370602,0.0777501061692837,0.741057389253838,-0.28531211652261,0.0011607513448792,-0.105241811697857,0.601729219489869,0.254670740567463,-0.0183140978655251,22.12,0
